entity_id,entity_type,scorer_name,assay_proxy,context_group,ref_score,alt_score,delta_score,uncertainty,run_id
EH38E000003|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4966445808,0.8160245803,0.3193799995,0.0750331288,run-20260318234432
EH38E000003|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000003|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46580278820000004,0.6881939411,0.2223911529,0.1427155388,run-20260318234432
EH38E000003|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49283800640000003,1.2440977128,0.7512597064000001,0.0807429904,run-20260318234432
EH38E000003|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,1.35525,0.8552500000000001,0.05,run-20260318234432
EH38E000003|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46698309190000004,1.0306954595,0.5637123676,0.140827053,run-20260318234432
EH38E000003|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5057118261,2.8025291434,2.2968173173,0.0785677391,run-20260318234432
EH38E000003|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,2.8,2.3,0.05,run-20260318234432
EH38E000003|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4960590165,2.2162950823,1.7202360658,0.1456944263,run-20260318234432
EH38E000004|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5002604622,1.3493182581,0.8490577959000001,0.0703906933,run-20260318234432
EH38E000004|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,1.35525,0.8552500000000001,0.05,run-20260318234432
EH38E000004|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4884602511,1.1380812557,0.6496210045,0.1335364018,run-20260318234432
EH38E000004|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4967036829,2.7031891911,2.2064855083,0.0749444757,run-20260318234432
EH38E000004|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,2.8,2.3,0.05,run-20260318234432
EH38E000004|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4814287948,2.1431439739,1.6617151791,0.1222860716,run-20260318234432
EH38E000004|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5042865152,0.8986054359000001,0.3943189207,0.0764297728,run-20260318234432
EH38E000004|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.8652500000000001,0.36525,0.05,run-20260318234432
EH38E000004|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4862992861,0.7744764307,0.2881771446,0.1300788578,run-20260318234432
EH38E000005|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4941721939,2.7184764572,2.2243042633,0.0787417091,run-20260318234432
EH38E000005|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,2.8,2.3,0.05,run-20260318234432
EH38E000005|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4947383467,2.2096917334,1.7149533867,0.1435813547,run-20260318234432
EH38E000005|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5074681765,0.9358598809,0.4283917044,0.0812022648,run-20260318234432
EH38E000005|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.8652500000000001,0.36525,0.05,run-20260318234432
EH38E000005|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.49234074400000005,0.8046837199,0.3123429759,0.1397451904,run-20260318234432
EH38E000005|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4987060273,0.5363199453,0.037613918,0.07194095910000001,run-20260318234432
EH38E000005|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000005|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4951800622,0.5616603109,0.06648024870000001,0.14428809950000002,run-20260318234432
EH38E000006|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5002866603,0.8810355164,0.38074885610000003,0.0704299905,run-20260318234432
EH38E000006|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.8652500000000001,0.36525,0.05,run-20260318234432
EH38E000006|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.49050455410000005,0.7955027704000001,0.3049982163,0.1368072865,run-20260318234432
EH38E000006|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5079549817,0.5569574335,0.0490024518,0.0819324725,run-20260318234432
EH38E000006|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000006|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4773957104,0.4727385518,-0.0046571585,0.12416686340000001,run-20260318234432
EH38E000006|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4954495635,0.8279039810000001,0.3324544175,0.0768256548,run-20260318234432
EH38E000006|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000006|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.47396590190000004,0.7290095093000001,0.2550436074,0.129654557,run-20260318234432
EH38E000007|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49846771110000004,0.4631200321,-0.0353476789,0.0722984334,run-20260318234432
EH38E000007|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000007|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46633663500000005,0.4174431749,-0.0488934601,0.141861384,run-20260318234432
EH38E000007|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5025791109000001,0.8807775131000001,0.3781984022,0.0738686664,run-20260318234432
EH38E000007|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000007|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4751621519,0.7349907596,0.2598286077,0.1277405569,run-20260318234432
EH38E000007|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4962594146,0.7299072721000001,0.2336478575,0.07561087820000001,run-20260318234432
EH38E000007|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.7262500000000001,0.22625,0.05,run-20260318234432
EH38E000007|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4950981331,0.7183906656,0.2232925325,0.144157013,run-20260318234432
EH38E000008|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5073101331000001,0.9436591987,0.43634906560000003,0.08096519960000001,run-20260318234432
EH38E000008|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000008|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4871639786,0.7949998932,0.30783591450000003,0.1314623658,run-20260318234432
EH38E000008|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5040596442,0.7635426904,0.2594830463,0.0760894663,run-20260318234432
EH38E000008|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.7262500000000001,0.22625,0.05,run-20260318234432
EH38E000008|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4866440246,0.6761201232,0.1894760986,0.1306304394,run-20260318234432
EH38E000008|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49431417520000004,0.5024382781,0.008124102900000001,0.0785287372,run-20260318234432
EH38E000008|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000008|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4939144563,0.5553322816,0.061417825200000005,0.1422631301,run-20260318234432
EH38E000009|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49266096470000004,0.6352579892,0.1425970245,0.08100855300000001,run-20260318234432
EH38E000009|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.7262500000000001,0.22625,0.05,run-20260318234432
EH38E000009|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4670900147,0.5783500734,0.1112600587,0.1406559765,run-20260318234432
EH38E000009|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49388380670000004,0.4552880844,-0.0385957223,0.07917429000000001,run-20260318234432
EH38E000009|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000009|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4761170313,0.4663451564,-0.0097718748,0.1262127499,run-20260318234432
EH38E000009|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4998019943,0.4871273471,-0.0126746472,0.07029700850000001,run-20260318234432
EH38E000009|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000009|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4722508817,0.44701440870000003,-0.025236473000000002,0.1323985892,run-20260318234432
EH38E000010|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5045437472000001,0.5355491586000001,0.031005411400000002,0.0768156208,run-20260318234432
EH38E000010|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000010|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4783918259,0.47771912930000004,-0.0006726966000000001,0.12257307860000001,run-20260318234432
EH38E000010|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5017002198,0.5391006971,0.0374004774,0.0725503297,run-20260318234432
EH38E000010|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000010|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4878499834,0.5250099168,0.037159933400000004,0.1325599734,run-20260318234432
EH38E000010|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5077545683,0.5790799036000001,0.0713253353,0.0816318524,run-20260318234432
EH38E000010|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000010|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4868817442,0.520168721,0.0332869768,0.13101079070000002,run-20260318234432
EH38E000011|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5078393005,0.5762491357,0.0684098352,0.08175895080000001,run-20260318234432
EH38E000011|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000011|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.48550114190000004,0.5132657094,0.0277645675,0.128801827,run-20260318234432
EH38E000011|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4922027109,0.4738538161,-0.0183488948,0.0816959336,run-20260318234432
EH38E000011|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000011|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4883482418,0.5275012090000001,0.0391529672,0.1333571869,run-20260318234432
EH38E000011|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5066068383,0.9033899984,0.39678316020000004,0.0799102574,run-20260318234432
EH38E000011|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000011|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4729115043,0.7237375215,0.25082601720000003,0.13134159310000001,run-20260318234432
EH38E000012|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49287339680000003,0.4934663246,0.0005929278,0.0806899048,run-20260318234432
EH38E000012|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000012|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4943634465,0.5575772323,0.0632137859,0.1429815143,run-20260318234432
EH38E000012|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5039383058,0.9013708507,0.3974325449,0.0759074587,run-20260318234432
EH38E000012|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000012|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.47962947980000004,0.7573273992,0.2776979194,0.1205928322,run-20260318234432
EH38E000012|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5049278859,1.3385154671,0.8335875812,0.0773918289,run-20260318234432
EH38E000012|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,1.35525,0.8552500000000001,0.05,run-20260318234432
EH38E000012|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4709301072,1.0504305359,0.5795004288,0.1345118285,run-20260318234432
EH38E000013|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4991941828,0.8344123299,0.33521814710000003,0.0712087257,run-20260318234432
EH38E000013|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000013|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46602074600000004,0.68928373,0.22326298400000003,0.14236680640000002,run-20260318234432
EH38E000013|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5054847086,1.3853332412000001,0.8798485326000001,0.0782270629,run-20260318234432
EH38E000013|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,1.35525,0.8552500000000001,0.05,run-20260318234432
EH38E000013|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4882365648,1.1369628242,0.6487262594000001,0.13317850380000001,run-20260318234432
EH38E000013|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49410173890000003,2.698060427,2.2039586881,0.0788473917,run-20260318234432
EH38E000013|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,2.8,2.3,0.05,run-20260318234432
EH38E000013|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.48670494150000004,2.1695247075,1.682819766,0.1307279064,run-20260318234432
EH38E000014|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4958066124,1.2951998143,0.7993932019000001,0.0762900814,run-20260318234432
EH38E000014|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,1.35525,0.8552500000000001,0.05,run-20260318234432
EH38E000014|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4792096482,1.0918282412,0.6126185929,0.1212645628,run-20260318234432
EH38E000014|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4924176646,2.666547057,2.1741293924,0.081373503,run-20260318234432
EH38E000014|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,2.8,2.3,0.05,run-20260318234432
EH38E000014|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4787513728,2.1297568639,1.6510054911,0.12199780360000001,run-20260318234432
EH38E000014|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5048370844,0.8519789877,0.3471419033,0.07725562650000001,run-20260318234432
EH38E000014|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.8652500000000001,0.36525,0.05,run-20260318234432
EH38E000014|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46594427310000003,0.6727013654,0.2067570923,0.1424891631,run-20260318234432
EH38E000015|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.493713659,2.6608025432,2.1670888842,0.07942951150000001,run-20260318234432
EH38E000015|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,2.8,2.3,0.05,run-20260318234432
EH38E000015|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.472776988,2.0998849398,1.6271079518,0.13155681930000002,run-20260318234432
EH38E000015|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4971175913,0.8491342006,0.3520166093,0.0743236131,run-20260318234432
EH38E000015|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.8652500000000001,0.36525,0.05,run-20260318234432
EH38E000015|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.48658607330000003,0.7759103663,0.289324293,0.13053771720000001,run-20260318234432
EH38E000015|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4952578352,0.43702898440000004,-0.0582288508,0.0771132472,run-20260318234432
EH38E000015|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000015|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46487618480000004,0.4101409239,-0.0547352609,0.1441981044,run-20260318234432
EH38E000016|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4999363298,0.8105346279000001,0.3105982981,0.0700955053,run-20260318234432
EH38E000016|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.8652500000000001,0.36525,0.05,run-20260318234432
EH38E000016|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4630656126,0.658308063,0.19524245040000002,0.1470950198,run-20260318234432
EH38E000016|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5040904599,0.5498887760000001,0.0457983161,0.0761356899,run-20260318234432
EH38E000016|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000016|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4854533696,0.5130268481,0.0275734785,0.1287253914,run-20260318234432
EH38E000016|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.496741468,0.8895386040000001,0.39279713590000004,0.0748877979,run-20260318234432
EH38E000016|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000016|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.49517206760000004,0.8350403381,0.3398682704,0.1442753082,run-20260318234432
EH38E000017|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4930897979,0.4958413305,0.0027515326000000003,0.0803653032,run-20260318234432
EH38E000017|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000017|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.49471030050000003,0.5593115025000001,0.06460120200000001,0.1435364808,run-20260318234432
EH38E000017|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.49519605580000003,0.8195043624,0.3243083066,0.0772059163,run-20260318234432
EH38E000017|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000017|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4712945047,0.7156525237,0.2443580189,0.1339287924,run-20260318234432
EH38E000017|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5011151231000001,0.7538507494000001,0.2527356263,0.0716726847,run-20260318234432
EH38E000017|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.7262500000000001,0.22625,0.05,run-20260318234432
EH38E000017|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.49104713200000005,0.6981356601,0.2070885281,0.13767541120000001,run-20260318234432
EH38E000018|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4995368677,0.9144273348,0.4148904671,0.0706946985,run-20260318234432
EH38E000018|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.88775,0.38775000000000004,0.05,run-20260318234432
EH38E000018|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4973176053,0.8457680263,0.348450421,0.1477081684,run-20260318234432
EH38E000018|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4939276481,0.6807972725,0.18686962440000002,0.07910852780000001,run-20260318234432
EH38E000018|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.7262500000000001,0.22625,0.05,run-20260318234432
EH38E000018|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4818773128,0.6522865638,0.17040925110000002,0.1230037004,run-20260318234432
EH38E000018|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5082933233,0.5265463455,0.0182530222,0.08243998500000001,run-20260318234432
EH38E000018|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000018|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4641781783,0.40665089130000004,-0.057527287,0.1453149148,run-20260318234432
EH38E000019|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4943963919,0.6452087910000001,0.1508123992,0.0784054122,run-20260318234432
EH38E000019|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.7262500000000001,0.22625,0.05,run-20260318234432
EH38E000019|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4662040516,0.573920258,0.1077162064,0.14207351740000002,run-20260318234432
EH38E000019|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5030728667000001,0.5014531986,-0.0016196681000000001,0.0746093,run-20260318234432
EH38E000019|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000019|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.46879513380000004,0.4297356691,-0.039059464700000004,0.13792778590000002,run-20260318234432
EH38E000019|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5012383461000001,0.5085836215,0.0073452754,0.0718575192,run-20260318234432
EH38E000019|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000019|NA12878_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4768483866,0.47000193290000003,-0.0068464537,0.1250425815,run-20260318234432
EH38E000020|HG002_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.4970285976,0.4798492589,-0.0171793387,0.0744571035,run-20260318234432
EH38E000020|HG002_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000020|HG002_h1,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4771443046,0.4714815231,-0.0056627815,0.1245691126,run-20260318234432
EH38E000020|HG002_h2,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5023759130000001,0.5602588007,0.0578828877,0.07356386940000001,run-20260318234432
EH38E000020|HG002_h2,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
EH38E000020|HG002_h2,ref_state,ntv2_embedding,mpra_like,immune_hematopoietic,0.4944742782,0.5581313912,0.0636571129,0.1431588452,run-20260318234432
EH38E000020|NA12878_h1,ref_state,alphagenome,mpra_like,immune_hematopoietic,0.5021276286,0.5433492852,0.0412216566,0.0731914429,run-20260318234432
EH38E000020|NA12878_h1,ref_state,cheap_baseline,mpra_like,immune_hematopoietic,0.5,0.508,0.008,0.192,run-20260318234432
